source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","3599e7fb-f156-4cb8-b72d-3285e6cb607c","actuary-of-tomorrow-stuart-a-robertson-scholarship-dr5m2doarsdz","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","3599e7fb-f156-4cb8-b72d-3285e6cb607c","actuary-of-tomorrow-stuart-a-robertson-scholarship-dr5m2doarsdz","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","4f41a30b-9650-4b71-b53a-5c249e64518a","mccall-macbain-canadian-sustainable-finance-network-fellowship-oq9z2wlhinde","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","4f41a30b-9650-4b71-b53a-5c249e64518a","mccall-macbain-canadian-sustainable-finance-network-fellowship-oq9z2wlhinde","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","2a1b6e38-2c2c-4172-8e36-9a4bb2dd9df6","angus-foundation-undergraduate-scholarship-cmsv9crrnjoa","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","2a1b6e38-2c2c-4172-8e36-9a4bb2dd9df6","angus-foundation-undergraduate-scholarship-cmsv9crrnjoa","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","95bdcdd2-5555-4290-b42f-48fcc63e767c","benacquisto-scholarship-a6qhfmq1hkzp","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","95bdcdd2-5555-4290-b42f-48fcc63e767c","benacquisto-scholarship-a6qhfmq1hkzp","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","2e6fea1b-8f2a-42af-a00c-d5c02842d69a","the-theresa-and-allen-thomas-bipoc-education-scholarship-lnflmkdikcwi","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","2e6fea1b-8f2a-42af-a00c-d5c02842d69a","the-theresa-and-allen-thomas-bipoc-education-scholarship-lnflmkdikcwi","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","e18283c9-31e1-41e1-8ea3-3d01703006e2","incoming-freshman-phi-theta-kappa-scholarship-l1bztvm4v46d","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
"scholarship_detail","e18283c9-31e1-41e1-8ea3-3d01703006e2","incoming-freshman-phi-theta-kappa-scholarship-l1bztvm4v46d","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-160"
