source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","1666fc58-d4b2-4f9a-a309-a1be9afc146b","david-gerard-conroy-engineering-graduate-scholarship-at-university-of-wa-david-gerard-conroy-engineering-","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","1666fc58-d4b2-4f9a-a309-a1be9afc146b","david-gerard-conroy-engineering-graduate-scholarship-at-university-of-wa-david-gerard-conroy-engineering-","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","f97a8020-102b-4a97-b98d-6fefa61e5ffd","david-beltz-memorial-award-at-university-of-waterloo-2026-david-beltz-memorial-award-at-un","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","f97a8020-102b-4a97-b98d-6fefa61e5ffd","david-beltz-memorial-award-at-university-of-waterloo-2026-david-beltz-memorial-award-at-un","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","77a7847d-ebf3-4c21-8582-dd3a7db9f981","dan-watt-scholarship-at-university-of-waterloo-2026-dan-watt-scholarship-at-universi","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","77a7847d-ebf3-4c21-8582-dd3a7db9f981","dan-watt-scholarship-at-university-of-waterloo-2026-dan-watt-scholarship-at-universi","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","eea34f44-ede0-4087-b487-0775af516384","scholarship-in-aesthetics-at-bard-college-berlin-2026","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","eea34f44-ede0-4087-b487-0775af516384","scholarship-in-aesthetics-at-bard-college-berlin-2026","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","e4b46889-3807-4f17-a1e2-0f4450cbd649","d-a-sprott-entrance-award-at-university-of-waterloo-2026-da-sprott-entrance-award-at-univ","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","e4b46889-3807-4f17-a1e2-0f4450cbd649","d-a-sprott-entrance-award-at-university-of-waterloo-2026-da-sprott-entrance-award-at-univ","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","28a5c3f1-dc2a-4163-8819-476d0d118930","aacap-educational-outreach-program-for-child-and-adolescent-residents-20-aacap-educational-outreach-progr","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","28a5c3f1-dc2a-4163-8819-476d0d118930","aacap-educational-outreach-program-for-child-and-adolescent-residents-20-aacap-educational-outreach-progr","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","595331a9-8338-4fd3-8dc0-569cd4aa6dcf","harvard-university-mba-scholarship-2026-boustany-foundation-harvard-univ","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","595331a9-8338-4fd3-8dc0-569cd4aa6dcf","harvard-university-mba-scholarship-2026-boustany-foundation-harvard-univ","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","a57f2426-4f2a-47e9-bbdd-f215c94a6056","john-w-and-brigid-g-miller-law-school-scholarship-at-university-of-wisco-john-w-and-brigid-g-miller-law-s","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","a57f2426-4f2a-47e9-bbdd-f215c94a6056","john-w-and-brigid-g-miller-law-school-scholarship-at-university-of-wisco-john-w-and-brigid-g-miller-law-s","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","abe91b9e-f388-461e-8ee5-4544eb0b583b","university-of-auckland-top-achiever-scholarship-2026-university-of-auckland-top-achie","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","abe91b9e-f388-461e-8ee5-4544eb0b583b","university-of-auckland-top-achiever-scholarship-2026-university-of-auckland-top-achie","fr","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","4b2c29c9-e313-4c77-8a97-b94b3b8b9334","parents-learning-allowance-at-university-of-hull-2026-university-of-hull-parents-learn","es","published","90","stage5e-scholarship-manual-batch-5"
"scholarship_detail","4b2c29c9-e313-4c77-8a97-b94b3b8b9334","parents-learning-allowance-at-university-of-hull-2026-university-of-hull-parents-learn","fr","published","90","stage5e-scholarship-manual-batch-5"
