source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","f5d1ec5d-7025-41b5-8fe8-a0572b53bb36","utah-music-foundation-scholarships-scholarships-com-utah-music-foundation-scholarshi","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","f5d1ec5d-7025-41b5-8fe8-a0572b53bb36","utah-music-foundation-scholarships-scholarships-com-utah-music-foundation-scholarshi","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","9bdfc3f1-a179-4674-85c6-c532b788ab88","ty-cobb-educational-fund-undergraduate-scholarships-scholarships-com-ty-cobb-educational-fund-undergr","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","9bdfc3f1-a179-4674-85c6-c532b788ab88","ty-cobb-educational-fund-undergraduate-scholarships-scholarships-com-ty-cobb-educational-fund-undergr","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","856ac41d-ea74-4d75-9b0d-2d9075d2ee31","the-prochnow-foundation-scholarship-scholarships-com-the-prochnow-foundation-scholars","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","856ac41d-ea74-4d75-9b0d-2d9075d2ee31","the-prochnow-foundation-scholarship-scholarships-com-the-prochnow-foundation-scholars","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","b5fd8a01-bbb4-4702-a321-c04a5731e2ce","the-korea-defense-veterans-association-impact-scholarship-scholarships-c-the-korea-defense-veterans-assoc","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","b5fd8a01-bbb4-4702-a321-c04a5731e2ce","the-korea-defense-veterans-association-impact-scholarship-scholarships-c-the-korea-defense-veterans-assoc","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","84379c9b-ef3d-4c69-a155-92f7dcd7f635","the-goldie-initiative-scholarship-application-scholarships-com-the-goldie-initiative-scholarshi","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","84379c9b-ef3d-4c69-a155-92f7dcd7f635","the-goldie-initiative-scholarship-application-scholarships-com-the-goldie-initiative-scholarshi","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","1116ffac-0cd0-4b2b-902e-fbeda1bf1e87","the-gentlemen-showcase-scholarships-com-the-gentlemen-showcase","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
"scholarship_detail","1116ffac-0cd0-4b2b-902e-fbeda1bf1e87","the-gentlemen-showcase-scholarships-com-the-gentlemen-showcase","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-49"
