source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","35760d9c-a47e-444c-8d3b-3dc5c895b942","cans-snrs-dissertation-research-grant-tsm2ynzffe2a","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","35760d9c-a47e-444c-8d3b-3dc5c895b942","cans-snrs-dissertation-research-grant-tsm2ynzffe2a","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b27b62e7-b305-4a80-8953-13aad9d2d7e9","freedom-from-religion-foundation-forward-freethought-scholarship-uqesmkolgjv4","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b27b62e7-b305-4a80-8953-13aad9d2d7e9","freedom-from-religion-foundation-forward-freethought-scholarship-uqesmkolgjv4","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","c7ac868d-d480-44e6-9284-22762e0dce7d","alumni-association-of-the-school-of-nursing-of-the-hospital-of-the-upenn-1ckicxfdt7ih","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","c7ac868d-d480-44e6-9284-22762e0dce7d","alumni-association-of-the-school-of-nursing-of-the-hospital-of-the-upenn-1ckicxfdt7ih","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","5eca72f2-4bd1-403d-a295-6ad3f1f65580","castlebranch-educator-scholarship-for-academic-progression-td2tzb1xdevv","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","5eca72f2-4bd1-403d-a295-6ad3f1f65580","castlebranch-educator-scholarship-for-academic-progression-td2tzb1xdevv","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","bd5c1ffb-6107-447d-89fb-dfef31a31bf0","nebraska-career-scholarship-l5pe7yxo3klp","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","bd5c1ffb-6107-447d-89fb-dfef31a31bf0","nebraska-career-scholarship-l5pe7yxo3klp","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","d76b9080-f72e-40b6-8c8f-cef2f7050064","40k-bigfuture-scholarship-scholarships-com-40k-bigfuture-scholarship","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","d76b9080-f72e-40b6-8c8f-cef2f7050064","40k-bigfuture-scholarship-scholarships-com-40k-bigfuture-scholarship","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","23c11444-eed5-4448-a134-7ca0b4c6b247","new-jersey-foster-care-scholars-federal-education-and-training-voucher-p-nuw4t6zogojc","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","23c11444-eed5-4448-a134-7ca0b4c6b247","new-jersey-foster-care-scholars-federal-education-and-training-voucher-p-nuw4t6zogojc","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","bb2ea62d-d116-4005-b449-dcda6d18eaee","jointa-galusha-llc-town-of-hartford-scholarship-program-jointagalusha","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","bb2ea62d-d116-4005-b449-dcda6d18eaee","jointa-galusha-llc-town-of-hartford-scholarship-program-jointagalusha","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","c05853fc-53b7-4b06-827d-3f78eba5f8c7","jamye-coleman-williams-scholarship-9k2fnohqykqy","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","c05853fc-53b7-4b06-827d-3f78eba5f8c7","jamye-coleman-williams-scholarship-9k2fnohqykqy","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","72fdee52-e2c4-4c4b-8377-f69fece71e80","legacy-funds-of-hnu-scholarship-scholarships-com-legacy-funds-of-hnu-scholarship","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","72fdee52-e2c4-4c4b-8377-f69fece71e80","legacy-funds-of-hnu-scholarship-scholarships-com-legacy-funds-of-hnu-scholarship","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","fbb3be1a-900f-49b6-a89e-4f904badad0a","sara-lagacy-memorial-nursing-scholarship-jasqvi9l4ixv","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","fbb3be1a-900f-49b6-a89e-4f904badad0a","sara-lagacy-memorial-nursing-scholarship-jasqvi9l4ixv","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b4839d20-2bf7-4a32-b31c-4f9fc80aea85","peierls-foundation-scholarship-3rd-year-m50njanhpvam","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b4839d20-2bf7-4a32-b31c-4f9fc80aea85","peierls-foundation-scholarship-3rd-year-m50njanhpvam","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","4ce2770c-6c0b-4368-a21e-911cc698e91c","bena-dial-scholarship-lstglxa1d3zu","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","4ce2770c-6c0b-4368-a21e-911cc698e91c","bena-dial-scholarship-lstglxa1d3zu","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","62af9af1-074e-4081-a3b2-81855b8e6c3d","patricia-m-paul-memorial-scholarship-b2tedju5impq","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","62af9af1-074e-4081-a3b2-81855b8e6c3d","patricia-m-paul-memorial-scholarship-b2tedju5impq","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","0d00ae33-4e92-481e-9d67-96d852b2ca52","birmingham-member-chapter-aist-scholarship-p11iq6gucr4p","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","0d00ae33-4e92-481e-9d67-96d852b2ca52","birmingham-member-chapter-aist-scholarship-p11iq6gucr4p","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","0f5d8920-4520-4d0b-803c-8ec03da8fd5f","matthew-h-parry-memorial-scholarship-yslnesuabomw","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","0f5d8920-4520-4d0b-803c-8ec03da8fd5f","matthew-h-parry-memorial-scholarship-yslnesuabomw","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","e9335325-5a45-4d4c-9c42-1d902d3ad816","charlton-family-fine-arts-scholarship-8mf7dx1zfd05","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","e9335325-5a45-4d4c-9c42-1d902d3ad816","charlton-family-fine-arts-scholarship-8mf7dx1zfd05","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","6af70022-2625-4e52-b0ac-2e32bbe0f32d","roothbert-fund-scholarships-scholarships-com-roothbert-fund-scholarships","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","6af70022-2625-4e52-b0ac-2e32bbe0f32d","roothbert-fund-scholarships-scholarships-com-roothbert-fund-scholarships","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","58b0e708-bba0-49ab-9ed9-4451adca1c79","patricia-martin-memorial-scholarship-y4etatkgvfpv","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","58b0e708-bba0-49ab-9ed9-4451adca1c79","patricia-martin-memorial-scholarship-y4etatkgvfpv","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","abd6052c-da4e-450f-8414-166a16a67c25","vera-and-john-brantan-memorial-scholarship-r1d7mbhfua7u","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","abd6052c-da4e-450f-8414-166a16a67c25","vera-and-john-brantan-memorial-scholarship-r1d7mbhfua7u","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b8fa1b28-2045-4f79-b8e0-3bab58951f31","the-assurance-caring-together-scholarship-e2ugfo217bwp","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","b8fa1b28-2045-4f79-b8e0-3bab58951f31","the-assurance-caring-together-scholarship-e2ugfo217bwp","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","4351aa02-0bdf-492c-98e0-7e2858d44dce","george-p-letz-fitch-scholarship-xbwi6notfytk","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
"scholarship_detail","4351aa02-0bdf-492c-98e0-7e2858d44dce","george-p-letz-fitch-scholarship-xbwi6notfytk","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-157"
