source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","9dac9d87-56df-44c2-b619-e38bc5faa9c8","roy-d-russell-family-agricultural-education-scholarship-ahkcnic47dho","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","9dac9d87-56df-44c2-b619-e38bc5faa9c8","roy-d-russell-family-agricultural-education-scholarship-ahkcnic47dho","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","5128217d-0753-4b90-8696-23d181d6b900","kevin-michael-sullivan-scholarship-3kxgqyy1scyu","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","5128217d-0753-4b90-8696-23d181d6b900","kevin-michael-sullivan-scholarship-3kxgqyy1scyu","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","337f4c8b-e5f0-4e3a-bf7d-732b3da56d9a","mr-mrs-donald-l-haile-family-scholarship-avdmdrmh3bsn","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","337f4c8b-e5f0-4e3a-bf7d-732b3da56d9a","mr-mrs-donald-l-haile-family-scholarship-avdmdrmh3bsn","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","989f678b-86be-4a74-a895-ff0c56e27ba2","mr-mrs-w-k-gordon-jr-endowed-scholarship-bhcrov7nx4vj","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","989f678b-86be-4a74-a895-ff0c56e27ba2","mr-mrs-w-k-gordon-jr-endowed-scholarship-bhcrov7nx4vj","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","daf9c9c6-e5b6-47e1-9284-ccacb9e5332d","elmer-rasmuson-endowed-scholarship-3urenmsrgv1f","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","daf9c9c6-e5b6-47e1-9284-ccacb9e5332d","elmer-rasmuson-endowed-scholarship-3urenmsrgv1f","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","7fe8ca4b-4e95-4c15-9b5b-8b0c49376d0f","dr-steve-steed-college-of-business-scholarship-bmjesgis8vr3","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","7fe8ca4b-4e95-4c15-9b5b-8b0c49376d0f","dr-steve-steed-college-of-business-scholarship-bmjesgis8vr3","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","aff962e1-f370-4491-a1d6-610c409ba652","afscme-council-93-memorial-scholarship-d3l0uuruhq2l","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","aff962e1-f370-4491-a1d6-610c409ba652","afscme-council-93-memorial-scholarship-d3l0uuruhq2l","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","8f2358c6-bc2f-4b76-a0f7-d779bd913d9f","richard-and-george-hubbard-scholarship-4ddwzv61xnhu","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","8f2358c6-bc2f-4b76-a0f7-d779bd913d9f","richard-and-george-hubbard-scholarship-4ddwzv61xnhu","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","4ac4b009-1f97-459d-a941-14c7b9941794","honors-degree-program-scholarship-c6una0vsgzt0","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","4ac4b009-1f97-459d-a941-14c7b9941794","honors-degree-program-scholarship-c6una0vsgzt0","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","c868752a-c628-4469-abdd-33c2c85f6365","coahs-deans-dev-fund-hilley-aowfj1ocyuq9","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","c868752a-c628-4469-abdd-33c2c85f6365","coahs-deans-dev-fund-hilley-aowfj1ocyuq9","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","f2491c29-cec0-41f9-95e9-fb5dbb73be55","barbara-lancaster-memorial-scholarship-90oo7c1tennd","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","f2491c29-cec0-41f9-95e9-fb5dbb73be55","barbara-lancaster-memorial-scholarship-90oo7c1tennd","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","44ebbaf8-4594-4b08-bf1c-d5ca31427062","joseph-s-baldyga-veteran-s-scholarship-1kp5kdlpxlf5","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","44ebbaf8-4594-4b08-bf1c-d5ca31427062","joseph-s-baldyga-veteran-s-scholarship-1kp5kdlpxlf5","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","644b1a0d-042c-4b2d-89ae-42ab9b03e4b9","dr-barbara-r-mcgregor-scholarship-78rqrwchqfvd","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","644b1a0d-042c-4b2d-89ae-42ab9b03e4b9","dr-barbara-r-mcgregor-scholarship-78rqrwchqfvd","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","71c5a829-6b01-482d-8410-95c2c0b863ea","ouita-griffin-memorial-scholarships-7gqo4vtufuhg","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","71c5a829-6b01-482d-8410-95c2c0b863ea","ouita-griffin-memorial-scholarships-7gqo4vtufuhg","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","26ed553f-6ffa-4f07-bc84-d04ed40f1863","presidential-academic-scholarship-8ychtzrz44hz","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","26ed553f-6ffa-4f07-bc84-d04ed40f1863","presidential-academic-scholarship-8ychtzrz44hz","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","4864c2fe-e281-44e7-9870-ec902b822f31","ann-bulecza-petronis-nursing-scholarship-87p2fedmnsqw","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
"scholarship_detail","4864c2fe-e281-44e7-9870-ec902b822f31","ann-bulecza-petronis-nursing-scholarship-87p2fedmnsqw","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-71"
