source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","37683384-f60f-4219-83d6-82f9de44d9d1","fox-family-scholarship-vjp0ku0i0p3u","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","37683384-f60f-4219-83d6-82f9de44d9d1","fox-family-scholarship-vjp0ku0i0p3u","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","b2245fc8-dc2c-4c69-bd77-ad193283abb7","bryce-boothby-family-scholarship-v7egm4ie3lrr","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","b2245fc8-dc2c-4c69-bd77-ad193283abb7","bryce-boothby-family-scholarship-v7egm4ie3lrr","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","c6f0c285-a296-4acb-a06d-8809dc4bc73a","beulah-short-memorial-scholarship-twk88byvy8vt","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","c6f0c285-a296-4acb-a06d-8809dc4bc73a","beulah-short-memorial-scholarship-twk88byvy8vt","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","d1290fbc-49e2-4df8-bca0-20719622e2e1","all-god-s-children-community-choir-scholarship-ti2tbeqyxz4o","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","d1290fbc-49e2-4df8-bca0-20719622e2e1","all-god-s-children-community-choir-scholarship-ti2tbeqyxz4o","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0a51586e-e3ce-440e-8ae6-923fd6fc5274","st-joseph-class-of-1970-scholarship-shp7u6tqojhr","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0a51586e-e3ce-440e-8ae6-923fd6fc5274","st-joseph-class-of-1970-scholarship-shp7u6tqojhr","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0754be1b-214f-4152-ba66-cad73d5e8898","leslie-g-ames-scholarship-sbpkkttbwz0t","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0754be1b-214f-4152-ba66-cad73d5e8898","leslie-g-ames-scholarship-sbpkkttbwz0t","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","94e6c1bd-b3fc-4f58-b1e3-ed70e149d048","sophia-l-waldbauer-scholarship-re1saboedceh","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","94e6c1bd-b3fc-4f58-b1e3-ed70e149d048","sophia-l-waldbauer-scholarship-re1saboedceh","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","9a409297-7228-4602-8f46-50081ab12c1a","marion-and-dan-crossman-scholarship-r793gryit7ju","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","9a409297-7228-4602-8f46-50081ab12c1a","marion-and-dan-crossman-scholarship-r793gryit7ju","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0130f8a4-749c-4714-bc32-83720de0b378","bob-emerson-scholarship-p45kwpnol7xb","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","0130f8a4-749c-4714-bc32-83720de0b378","bob-emerson-scholarship-p45kwpnol7xb","fr","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","578a1f43-c9d0-4b62-80b8-c20be6b0c3ac","david-paul-petro-scholarship-n7p16jh8a37f","es","published","90","stage5e-scholarship-manual-batch-9"
"scholarship_detail","578a1f43-c9d0-4b62-80b8-c20be6b0c3ac","david-paul-petro-scholarship-n7p16jh8a37f","fr","published","90","stage5e-scholarship-manual-batch-9"
