source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","aca5fd31-6fb2-4a8a-9ffd-40f69a5ce7de","william-l-boyd-iv-effective-access-to-student-education-program-ya0skss52rom","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","aca5fd31-6fb2-4a8a-9ffd-40f69a5ce7de","william-l-boyd-iv-effective-access-to-student-education-program-ya0skss52rom","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","443671ef-3fe0-4a8e-953c-cef4fda2b118","shui-kuen-and-allen-chin-scholarship-shui-kuen-and-allen-chin-scholar","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","443671ef-3fe0-4a8e-953c-cef4fda2b118","shui-kuen-and-allen-chin-scholarship-shui-kuen-and-allen-chin-scholar","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","441a76fb-cf9a-499a-a747-7b61835cf340","bmi-composer-awards-scholarships-com-bmi-composer-awards","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","441a76fb-cf9a-499a-a747-7b61835cf340","bmi-composer-awards-scholarships-com-bmi-composer-awards","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","c415f75d-d0a5-4c42-a845-d9b095834c90","alice-husisian-mayer-endowed-scholarship-1gqip32h2z1l","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","c415f75d-d0a5-4c42-a845-d9b095834c90","alice-husisian-mayer-endowed-scholarship-1gqip32h2z1l","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","b2f977fc-733c-4029-88ca-5cee2d42544a","gerald-h-gordon-endowed-scholarship-lt2myekal3qy","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","b2f977fc-733c-4029-88ca-5cee2d42544a","gerald-h-gordon-endowed-scholarship-lt2myekal3qy","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","43a73808-68ef-498d-a271-408df50c8e40","christ-the-teacher-institute-catholic-scholar-s-program-scholarships-com-christ-the-teacher-institute-cat","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","43a73808-68ef-498d-a271-408df50c8e40","christ-the-teacher-institute-catholic-scholar-s-program-scholarships-com-christ-the-teacher-institute-cat","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4357f059-0d09-4ff5-8742-d36c2f5d9a3c","scott-richards-memorial-scholarship-scholarships-com-scott-richards-memorial-scholars","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4357f059-0d09-4ff5-8742-d36c2f5d9a3c","scott-richards-memorial-scholarship-scholarships-com-scott-richards-memorial-scholars","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","b042e79e-d1bb-436e-b22a-081d0f5fcb27","ratner-endowment-veterans-scholarship-stipend-3jcg0rffa7ta","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","b042e79e-d1bb-436e-b22a-081d0f5fcb27","ratner-endowment-veterans-scholarship-stipend-3jcg0rffa7ta","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","c11b7b5b-2893-4190-8f12-98a962b064e6","reverend-elijah-henderson-scholarship-nfozlnrjiqef","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","c11b7b5b-2893-4190-8f12-98a962b064e6","reverend-elijah-henderson-scholarship-nfozlnrjiqef","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4331fe26-c1f0-4ad8-81b1-43ded92ff6cf","southern-california-association-of-governments-scholarship-program-schol-southern-california-association-","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4331fe26-c1f0-4ad8-81b1-43ded92ff6cf","southern-california-association-of-governments-scholarship-program-schol-southern-california-association-","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","e3a0ca9f-ccc1-4fad-b0cb-44a382cccca5","gfwc-woman-s-club-of-tallahassee-scholarship-sflyxpeuziqa","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","e3a0ca9f-ccc1-4fad-b0cb-44a382cccca5","gfwc-woman-s-club-of-tallahassee-scholarship-sflyxpeuziqa","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4307a861-7e18-4b06-a526-ca3b6214d74b","seabee-memorial-scholarship-association-scholarships-scholarships-com-seabee-memorial-scholarship-asso","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","4307a861-7e18-4b06-a526-ca3b6214d74b","seabee-memorial-scholarship-association-scholarships-scholarships-com-seabee-memorial-scholarship-asso","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","d76f25ba-1638-4341-a298-634bc2871a1b","donald-b-sperry-scholarship-zo3b2wyoe4ur","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","d76f25ba-1638-4341-a298-634bc2871a1b","donald-b-sperry-scholarship-zo3b2wyoe4ur","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","ccbb1d90-d20b-4c59-8780-30332377ae2e","heroes-in-public-safety-fire-academy-dzcty1isvbnd","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","ccbb1d90-d20b-4c59-8780-30332377ae2e","heroes-in-public-safety-fire-academy-dzcty1isvbnd","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","40faed58-bd9d-4a4e-8872-54ed7cafcb43","crescent-moon-scholarship-r3ishg3t7obp","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","40faed58-bd9d-4a4e-8872-54ed7cafcb43","crescent-moon-scholarship-r3ishg3t7obp","fr","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
"scholarship_detail","a6bb96ce-f3e5-4d45-af27-1f313421d304","fred-w-turner-signature-seat-scholarship-mvdqeva0wxda","es","published","90","stage5e-scholarship-autopilot-relaxed-wave-111"
