source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","18c0ef98-82a9-43ec-ba77-7bc69ecefcd6","emergency-educational-grant-algbjzomaz3i","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","18c0ef98-82a9-43ec-ba77-7bc69ecefcd6","emergency-educational-grant-algbjzomaz3i","fr","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","9dd4ab4a-10c7-4995-bca2-47998ad75589","empire-beauty-school-high-school-scholarship-4btk9xbz4ayf","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","9dd4ab4a-10c7-4995-bca2-47998ad75589","empire-beauty-school-high-school-scholarship-4btk9xbz4ayf","fr","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","f7571b82-2bab-4335-971a-73d8719ab10d","ahu-merit-scholarship-1ludhh2nsknn","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","f7571b82-2bab-4335-971a-73d8719ab10d","ahu-merit-scholarship-1ludhh2nsknn","fr","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","f5790b2f-b277-4c3c-baa9-7d5741559e4e","john-g-karrer-scholarship-ruoddiugrxcu","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","f5790b2f-b277-4c3c-baa9-7d5741559e4e","john-g-karrer-scholarship-ruoddiugrxcu","fr","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","09063e31-4292-4022-abb6-0ee9931420bb","part-full-time-scholarship-bxygibwgnwco","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","09063e31-4292-4022-abb6-0ee9931420bb","part-full-time-scholarship-bxygibwgnwco","fr","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","60bb097c-bc08-4217-bca9-655cdf41b769","thomas-j-watson-fellowship-oeshapjfp9xf","es","published","90","stage5e-scholarship-autopilot-wave-8"
"scholarship_detail","60bb097c-bc08-4217-bca9-655cdf41b769","thomas-j-watson-fellowship-oeshapjfp9xf","fr","published","90","stage5e-scholarship-autopilot-wave-8"
