source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","9c79009e-27aa-4101-bee2-a9401c175fc2","merit-based-scholarships-3045","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","9c79009e-27aa-4101-bee2-a9401c175fc2","merit-based-scholarships-3045","fr","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","4b9b7f23-0ac6-4676-96c9-e7f4634b28ca","pgt-sanctuary-scholarship-9156","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","4b9b7f23-0ac6-4676-96c9-e7f4634b28ca","pgt-sanctuary-scholarship-9156","fr","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","3cb9fd6a-260e-4aba-8039-f8fda995ce40","frohlich-travel-grant-to-support-the-permanent-court-of-arbitration-pca--12086","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","3cb9fd6a-260e-4aba-8039-f8fda995ce40","frohlich-travel-grant-to-support-the-permanent-court-of-arbitration-pca--12086","fr","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","2809d673-e18b-46dd-8151-31b250666223","near-eastern-archaeology-foundation-grant-in-aid-11464","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","2809d673-e18b-46dd-8151-31b250666223","near-eastern-archaeology-foundation-grant-in-aid-11464","fr","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","4384da3e-6623-468d-bd02-8b6cdb54816a","grace-groom-memorial-scholarship-12101","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","4384da3e-6623-468d-bd02-8b6cdb54816a","grace-groom-memorial-scholarship-12101","fr","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","29853bbc-ee80-449a-b0ae-ebe46af57ff6","stefan-banach-scholarship-program-14640","es","published","90","stage5e-scholarship-autopilot-wave-5"
"scholarship_detail","29853bbc-ee80-449a-b0ae-ebe46af57ff6","stefan-banach-scholarship-program-14640","fr","published","90","stage5e-scholarship-autopilot-wave-5"
